ID,artist,title,picture data,file info,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists
81,"ADAM, Robert",interior view,"1761, photo, syon house, brentford, middlesex","936*1100, true color, 233 kb",https://www.wga.hu/art/a/adam2/syon4.jpg,historic_art_dataset/images/complete/artwork/81.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
82,"ADAM, Robert",gateway,"1773, photo, syon house, brentford, middlesex","1300*1022, true color, 229 kb",https://www.wga.hu/art/a/adam2/syon7.jpg,historic_art_dataset/images/complete/artwork/82.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
83,"ADAM, Robert",interior view,"1763-64, photo, syon house, brentford, middlesex","1100*1030, true color, 234 kb",https://www.wga.hu/art/a/adam2/syon6.jpg,historic_art_dataset/images/complete/artwork/83.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
84,"ADAM, Robert",interior view,"1761, photo, syon house, brentford, middlesex","1120*1300, true color, 233 kb",https://www.wga.hu/art/a/adam2/syon5.jpg,historic_art_dataset/images/complete/artwork/84.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
85,"ADAM, Robert",interior view,"1763-64, photo, syon house, brentford, middlesex","1400*933, true color, 186 kb",https://www.wga.hu/art/a/adam2/syon2.jpg,historic_art_dataset/images/complete/artwork/85.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
86,"ADAM, Robert",interior view,"1763-64, photo, syon house, brentford, middlesex","1400*700, true color, 153 kb",https://www.wga.hu/art/a/adam2/syon3.jpg,historic_art_dataset/images/complete/artwork/86.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
87,"ADAM, Robert",music room,"1773-76, photo, 20 portman square, london","1300*798, true color, 242 kb",https://www.wga.hu/art/a/adam2/portman3.jpg,historic_art_dataset/images/complete/artwork/87.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
88,"ADAM, Robert",interior view,"1763-64, photo, syon house, brentford, middlesex","1400*700, true color, 146 kb",https://www.wga.hu/art/a/adam2/syon1.jpg,historic_art_dataset/images/complete/artwork/88.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
89,"ADAM, Robert",cupola of the stairwell,"1773-76, photo, 20 portman square, london","1014*1400, true color, 210 kb",https://www.wga.hu/art/a/adam2/portman2.jpg,historic_art_dataset/images/complete/artwork/89.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
90,"ADAM, Robert",stairwell,"1773-76, photo, 20 portman square, london","997*1400, true color, 230 kb",https://www.wga.hu/art/a/adam2/portman1.jpg,historic_art_dataset/images/complete/artwork/90.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
91,"ADAM, Robert",library,"1767, photo, kenwood house, hampstead heath, london","938*1300, true color, 238 kb",https://www.wga.hu/art/a/adam2/kenwood.jpg,historic_art_dataset/images/complete/artwork/91.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
92,"ADAM, Robert",exterior view,"1760s, photo, kedleston hall, derbyshire","1400*872, true color, 134 kb",https://www.wga.hu/art/a/adam2/kedlesto.jpg,historic_art_dataset/images/complete/artwork/92.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,False
93,"ADAM-SALOMON, Antoine-Samuel",bust of isaac péreire,"-, white marble, height 77 cm, private collection","854*1080, true color, 39 kb",https://www.wga.hu/art/a/adam-sal/pereire.jpg,historic_art_dataset/images/complete/artwork/93.jpg,(1818-1881),Realism,sculptor,https://www.wga.hu/html/a/adam-sal/index.html,Paris,French,False
94,"ADELCRANTZ, Carl Fredrik",exterior view,"1766, photo, palace theatre, drottningholm","1400*1062, true color, 239 kb",https://www.wga.hu/art/a/adelcran/theatre1.jpg,historic_art_dataset/images/complete/artwork/94.jpg,(1716-1796),Neoclassicism,architect,https://www.wga.hu/html/a/adelcran/index.html,Sweden,Swedish,False
95,"ADELCRANTZ, Carl Fredrik",interior view,"1766, photo, palace theatre, drottningholm","1300*976, true color, 232 kb",https://www.wga.hu/art/a/adelcran/theatre2.jpg,historic_art_dataset/images/complete/artwork/95.jpg,(1716-1796),Neoclassicism,architect,https://www.wga.hu/html/a/adelcran/index.html,Sweden,Swedish,False
96,"ADEMOLLO, Luigi",fresco decoration (detail),"1800-10, fresco, palazzo bianchi-bandinelli, siena","777*1200, true color, 156 kb",https://www.wga.hu/art/a/ademollo/siena2.jpg,historic_art_dataset/images/complete/artwork/96.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
97,"ADEMOLLO, Luigi",fresco decoration (detail),"1800-10, fresco, palazzo bianchi-bandinelli, siena","1005*1000, true color, 136 kb",https://www.wga.hu/art/a/ademollo/siena1.jpg,historic_art_dataset/images/complete/artwork/97.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
98,"ADEMOLLO, Luigi",episodes in roman history,"1820s, fresco, palazzo ducale, lucca","1000*1251, true color, 217 kb",https://www.wga.hu/art/a/ademollo/lucca3.jpg,historic_art_dataset/images/complete/artwork/98.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,True
99,"ADEMOLLO, Luigi",episodes in roman history,"1820s, fresco, palazzo ducale, lucca","1354*950, true color, 232 kb",https://www.wga.hu/art/a/ademollo/lucca2.jpg,historic_art_dataset/images/complete/artwork/99.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
100,"ADEMOLLO, Luigi",episodes in roman history,"1820s, fresco, palazzo ducale, lucca","1313*800, true color, 209 kb",https://www.wga.hu/art/a/ademollo/lucca1.jpg,historic_art_dataset/images/complete/artwork/100.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
101,"ADEMOLLO, Luigi",view of the room of the ark,"1816, fresco, galleria palatina (palazzo pitti), florence","1204*900, true color, 180 kb",https://www.wga.hu/art/a/ademollo/ark1.jpg,historic_art_dataset/images/complete/artwork/101.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
102,"ADEMOLLO, Luigi",transportation of the ark of the covenant containing the tablets of the law,"1816, fresco, galleria palatina (palazzo pitti), florence","1021*1200, true color, 210 kb",https://www.wga.hu/art/a/ademollo/ark3.jpg,historic_art_dataset/images/complete/artwork/102.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
103,"ADEMOLLO, Luigi",the menorah,"1816, fresco, galleria palatina (palazzo pitti), florence","900*1098, true color, 169 kb",https://www.wga.hu/art/a/ademollo/ark2.jpg,historic_art_dataset/images/complete/artwork/103.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
104,"ADEMOLLO, Luigi",fresco decoration (detail),"1800-10, fresco, palazzo bianchi-bandinelli, siena","900*1142, true color, 149 kb",https://www.wga.hu/art/a/ademollo/siena3.jpg,historic_art_dataset/images/complete/artwork/104.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
105,"ADEMOLLO, Luigi",view of the room of the ark,"1816, fresco, galleria palatina (palazzo pitti), florence","1331*900, true color, 206 kb",https://www.wga.hu/art/a/ademollo/ark.jpg,historic_art_dataset/images/complete/artwork/105.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,False
106,"ADEMOLLO, Luigi",view of the palatine chapel,"1800s, fresco, galleria palatina (palazzo pitti), florence","1225*850, true color, 186 kb",https://www.wga.hu/art/a/ademollo/chapel.jpg,historic_art_dataset/images/complete/artwork/106.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,True
107,"ADLER, Salomon",self-portrait,"1650s, oil on canvas, 74 x 60 cm, private collection","865*1075, true color, 50 kb",https://www.wga.hu/art/a/adler/selfport.jpg,historic_art_dataset/images/complete/artwork/107.jpg,(1630-1709),Baroque,painter,https://www.wga.hu/html/a/adler/index.html,Milan,German,False
108,"ADOLPHI, Christoffel",commemorative medal for admiral michiel adriaensz. de ruyter,"1676, silver, struck and embossed, diameter 7 cm, private collection","509*500, true color, 46 kb",https://www.wga.hu/art/a/adolphi/ruyter.jpg,historic_art_dataset/images/complete/artwork/108.jpg,(c. 1631-1680),Baroque,sculptor,https://www.wga.hu/html/a/adolphi/index.html,Amsterdam,Dutch,False
109,"ADRIAENSSEN, Alexander",fish and dead game,"1643, oil on canvas, 58 x 87 cm, the hermitage, st. petersburg","1255*817, true color, 118 kb",https://www.wga.hu/art/a/adriaens/fishgame.jpg,historic_art_dataset/images/complete/artwork/109.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,False
110,"ADRIAENSSEN, Alexander",still-life with fish,"1630-50, oil on oak panel, 55 x 76 cm, groeninge museum, bruges","1200*845, true color, 179 kb",https://www.wga.hu/art/a/adriaens/stilfish.jpg,historic_art_dataset/images/complete/artwork/110.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,False
111,"ADRIAENSSEN, Alexander",still-life with flowers in a glass vase,"c. 1650, oil on panel, 54 x 43 cm, private collection","1169*1500, true color, 188 kb",https://www.wga.hu/art/a/adriaens/stilflow.jpg,historic_art_dataset/images/complete/artwork/111.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,False
112,"ADRIAENSSEN, Alexander",still-life,"1646, oil on panel, 44 x 64 cm, private collection","1094*746, true color, 150 kb",https://www.wga.hu/art/a/adriaens/stillife.jpg,historic_art_dataset/images/complete/artwork/112.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,False
113,"ADRIAENSSEN, Alexander",still-life with oysters,"1630s, oil on oak panel, 44 x 36 cm, národní galerie, prague","900*1065, true color, 164 kb",https://www.wga.hu/art/a/adriaens/stiloyst.jpg,historic_art_dataset/images/complete/artwork/113.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,False
114,ADRIANO FIORENTINO,giovanni gioviano pontano,"c. 1488, cast copper alloy, diameter 9 cm, national gallery of art, washington","837*400, true color, 56 kb",https://www.wga.hu/art/a/adriano/pontano3.jpg,historic_art_dataset/images/complete/artwork/114.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,False
115,ADRIANO FIORENTINO,giovanni gioviano pontano,"1488-94, marble, 51 x 33 cm, metropolitan museum of art, new york","903*1300, true color, 207 kb",https://www.wga.hu/art/a/adriano/pontano2.jpg,historic_art_dataset/images/complete/artwork/115.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,False
116,ADRIANO FIORENTINO,venus,"1490s, bronze, height 42 cm (with base), museum of art, philadelphia","347*878, true color, 23 kb",https://www.wga.hu/art/a/adriano/venus.jpg,historic_art_dataset/images/complete/artwork/116.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,False
117,ADRIANO FIORENTINO,medal of ferdinand ii,"c. 1494, bronze, diameter 8 cm, national gallery of art, washington","1057*522, true color, 72 kb",https://www.wga.hu/art/a/adriano/medal.jpg,historic_art_dataset/images/complete/artwork/117.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,False
118,ADRIANO FIORENTINO,"elector frederick iii of saxony, called frederick the wise","1498, brass, height 62 cm, staatliche kunstsammlungen, dresden","1244*1400, true color, 193 kb",https://www.wga.hu/art/a/adriano/frederic.jpg,historic_art_dataset/images/complete/artwork/118.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,False
119,ADRIANO FIORENTINO,giovanni gioviano pontano,"1488-94, bronze, height 50 cm, museo di sant'agostino, genoa","1257*1300, true color, 190 kb",https://www.wga.hu/art/a/adriano/pontano1.jpg,historic_art_dataset/images/complete/artwork/119.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,False
120,"AELST, Willem van",still-life,"1660s, oil on canvas, 64 x 53 cm, private collection","1000*1208, true color, 150 kb",https://www.wga.hu/art/a/aelst/stillif.jpg,historic_art_dataset/images/complete/artwork/120.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
121,"AELST, Willem van",still-life of dead birds and hunting weapons,"1660, oil on canvas, 86,5 x 68 cm, staatliche museen, berlin","830*1050, true color, 137 kb",https://www.wga.hu/art/a/aelst/weapons.jpg,historic_art_dataset/images/complete/artwork/121.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
122,"AELST, Willem van",vase of flowers with pocket watch,"1656, oil on canvas, staatliche museen, kassel","900*1090, true color, 110 kb",https://www.wga.hu/art/a/aelst/vasewatc.jpg,historic_art_dataset/images/complete/artwork/122.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,True
123,"AELST, Willem van",still-life with fruit and a crystal vase,"c. 1650, oil on canvas, 77 x 102 cm, galleria palatina (palazzo pitti), florence","1072*770, true color, 109 kb",https://www.wga.hu/art/a/aelst/stilvase.jpg,historic_art_dataset/images/complete/artwork/123.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
124,"AELST, Willem van",still-life with mouse and candle,"1647, oil on copper, 19 x 25 cm, private collection","909*700, true color, 50 kb",https://www.wga.hu/art/a/aelst/stilmous.jpg,historic_art_dataset/images/complete/artwork/124.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
125,"AELST, Willem van",still-life with peaches and plums,"1644, oil on panel, octagonal, 23 x 30 cm, private collection","1294*1000, true color, 119 kb",https://www.wga.hu/art/a/aelst/stillpea.jpg,historic_art_dataset/images/complete/artwork/125.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
126,"AELST, Willem van","still-life with fruit, parrot, and nautilus pitcher","1653, oil on canvas, 77 x 102 cm, galleria palatina (palazzo pitti), florence","1071*770, true color, 107 kb",https://www.wga.hu/art/a/aelst/stillpar.jpg,historic_art_dataset/images/complete/artwork/126.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
127,"AELST, Willem van",fruit still-life,"1677, oil on canvas, 58 x 47 cm, private collection","700*882, true color, 102 kb",https://www.wga.hu/art/a/aelst/stilliff.jpg,historic_art_dataset/images/complete/artwork/127.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
128,"AELST, Willem van",still-life with armour,"1635-41, black chalk on vellum, 110 x 155 m, fogg art museum, harvard university, cambridge","600*457, grayscale, 29 kb",https://www.wga.hu/art/a/aelst/z_armour.jpg,historic_art_dataset/images/complete/artwork/128.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
129,"AELST, Willem van",still-life with fruit,"1664, oil on canvas, 67 x 52 cm, museo thyssen-bornemisza, madrid","750*972, true color, 107 kb",https://www.wga.hu/art/a/aelst/stillfru.jpg,historic_art_dataset/images/complete/artwork/129.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
130,"AELST, Willem van",flower still-life,"1677, oil on canvas, 58 x 47 cm, private collection","700*877, true color, 92 kb",https://www.wga.hu/art/a/aelst/stillife.jpg,historic_art_dataset/images/complete/artwork/130.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
131,"AELST, Willem van",still-life with fruit and crystal vase,"1652, oil on canvas, 73 x 58 cm, galleria palatina (palazzo pitti), florence","1053*1300, true color, 175 kb",https://www.wga.hu/art/a/aelst/still_fr.jpg,historic_art_dataset/images/complete/artwork/131.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
132,"AELST, Willem van",breakfast piece,"1671, oil on canvas, 49 x 41 cm, akademie der bildenden künste, vienna","1000*1196, true color, 104 kb",https://www.wga.hu/art/a/aelst/breakfas.jpg,historic_art_dataset/images/complete/artwork/132.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
133,"AELST, Willem van",still-life with hunting equipment and dead birds,"1668, oil on canvas, 68 x 54 cm, staatliche kunsthalle, karlsruhe","830*1035, true color, 152 kb",https://www.wga.hu/art/a/aelst/deadbird.jpg,historic_art_dataset/images/complete/artwork/133.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,False
