ID,artist,title,picture data,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists,resolution,color_type,file_size
86,"ADAM, Robert",interior view,"1763-64, photo, syon house, brentford, middlesex",https://www.wga.hu/art/a/adam2/syon3.jpg,complete/artwork\86.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,1400*700,true color,153 kb
87,"ADAM, Robert",music room,"1773-76, photo, 20 portman square, london",https://www.wga.hu/art/a/adam2/portman3.jpg,complete/artwork\87.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,1300*798,true color,242 kb
88,"ADAM, Robert",interior view,"1763-64, photo, syon house, brentford, middlesex",https://www.wga.hu/art/a/adam2/syon1.jpg,complete/artwork\88.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,1400*700,true color,146 kb
89,"ADAM, Robert",cupola of the stairwell,"1773-76, photo, 20 portman square, london",https://www.wga.hu/art/a/adam2/portman2.jpg,complete/artwork\89.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,1014*1400,true color,210 kb
90,"ADAM, Robert",stairwell,"1773-76, photo, 20 portman square, london",https://www.wga.hu/art/a/adam2/portman1.jpg,complete/artwork\90.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,997*1400,true color,230 kb
91,"ADAM, Robert",library,"1767, photo, kenwood house, hampstead heath, london",https://www.wga.hu/art/a/adam2/kenwood.jpg,complete/artwork\91.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,938*1300,true color,238 kb
92,"ADAM, Robert",exterior view,"1760s, photo, kedleston hall, derbyshire",https://www.wga.hu/art/a/adam2/kedlesto.jpg,complete/artwork\92.jpg,(1728-1792),Baroque,architect,https://www.wga.hu/html/a/adam2/index.html,London,Scottish,TRUE,1400*872,true color,134 kb
93,"ADAM-SALOMON, Antoine-Samuel",bust of isaac péreire,"-, white marble, height 77 cm, private collection",https://www.wga.hu/art/a/adam-sal/pereire.jpg,complete/artwork\93.jpg,(1818-1881),Realism,sculptor,https://www.wga.hu/html/a/adam-sal/index.html,Paris,French,TRUE,854*1080,true color,39 kb
94,"ADELCRANTZ, Carl Fredrik",exterior view,"1766, photo, palace theatre, drottningholm",https://www.wga.hu/art/a/adelcran/theatre1.jpg,complete/artwork\94.jpg,(1716-1796),Neoclassicism,architect,https://www.wga.hu/html/a/adelcran/index.html,Sweden,Swedish,TRUE,1400*1062,true color,239 kb
95,"ADELCRANTZ, Carl Fredrik",interior view,"1766, photo, palace theatre, drottningholm",https://www.wga.hu/art/a/adelcran/theatre2.jpg,complete/artwork\95.jpg,(1716-1796),Neoclassicism,architect,https://www.wga.hu/html/a/adelcran/index.html,Sweden,Swedish,TRUE,1300*976,true color,232 kb
96,"ADEMOLLO, Luigi",fresco decoration (detail),"1800-10, fresco, palazzo bianchi-bandinelli, siena",https://www.wga.hu/art/a/ademollo/siena2.jpg,complete/artwork\96.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,777*1200,true color,156 kb
97,"ADEMOLLO, Luigi",fresco decoration (detail),"1800-10, fresco, palazzo bianchi-bandinelli, siena",https://www.wga.hu/art/a/ademollo/siena1.jpg,complete/artwork\97.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1005*1000,true color,136 kb
98,"ADEMOLLO, Luigi",episodes in roman history,"1820s, fresco, palazzo ducale, lucca",https://www.wga.hu/art/a/ademollo/lucca3.jpg,complete/artwork\98.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1000*1251,true color,217 kb
99,"ADEMOLLO, Luigi",episodes in roman history,"1820s, fresco, palazzo ducale, lucca",https://www.wga.hu/art/a/ademollo/lucca2.jpg,complete/artwork\99.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1354*950,true color,232 kb
100,"ADEMOLLO, Luigi",episodes in roman history,"1820s, fresco, palazzo ducale, lucca",https://www.wga.hu/art/a/ademollo/lucca1.jpg,complete/artwork\100.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1313*800,true color,209 kb
101,"ADEMOLLO, Luigi",view of the room of the ark,"1816, fresco, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/ademollo/ark1.jpg,complete/artwork\101.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1204*900,true color,180 kb
102,"ADEMOLLO, Luigi",transportation of the ark of the covenant containing the tablets of the law,"1816, fresco, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/ademollo/ark3.jpg,complete/artwork\102.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1021*1200,true color,210 kb
103,"ADEMOLLO, Luigi",the menorah,"1816, fresco, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/ademollo/ark2.jpg,complete/artwork\103.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,900*1098,true color,169 kb
104,"ADEMOLLO, Luigi",fresco decoration (detail),"1800-10, fresco, palazzo bianchi-bandinelli, siena",https://www.wga.hu/art/a/ademollo/siena3.jpg,complete/artwork\104.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,900*1142,true color,149 kb
105,"ADEMOLLO, Luigi",view of the room of the ark,"1816, fresco, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/ademollo/ark.jpg,complete/artwork\105.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1331*900,true color,206 kb
106,"ADEMOLLO, Luigi",view of the palatine chapel,"1800s, fresco, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/ademollo/chapel.jpg,complete/artwork\106.jpg,(1764-1849),Neoclassicism,painter,https://www.wga.hu/html/a/ademollo/index.html,Florence,Italian,TRUE,1225*850,true color,186 kb
107,"ADLER, Salomon",self-portrait,"1650s, oil on canvas, 74 x 60 cm, private collection",https://www.wga.hu/art/a/adler/selfport.jpg,complete/artwork\107.jpg,(1630-1709),Baroque,painter,https://www.wga.hu/html/a/adler/index.html,Milan,German,TRUE,865*1075,true color,50 kb
108,"ADOLPHI, Christoffel",commemorative medal for admiral michiel adriaensz. de ruyter,"1676, silver, struck and embossed, diameter 7 cm, private collection",https://www.wga.hu/art/a/adolphi/ruyter.jpg,complete/artwork\108.jpg,(c. 1631-1680),Baroque,sculptor,https://www.wga.hu/html/a/adolphi/index.html,Amsterdam,Dutch,TRUE,509*500,true color,46 kb
109,"ADRIAENSSEN, Alexander",fish and dead game,"1643, oil on canvas, 58 x 87 cm, the hermitage, st. petersburg",https://www.wga.hu/art/a/adriaens/fishgame.jpg,complete/artwork\109.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,TRUE,1255*817,true color,118 kb
110,"ADRIAENSSEN, Alexander",still-life with fish,"1630-50, oil on oak panel, 55 x 76 cm, groeninge museum, bruges",https://www.wga.hu/art/a/adriaens/stilfish.jpg,complete/artwork\110.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,TRUE,1200*845,true color,179 kb
111,"ADRIAENSSEN, Alexander",still-life with flowers in a glass vase,"c. 1650, oil on panel, 54 x 43 cm, private collection",https://www.wga.hu/art/a/adriaens/stilflow.jpg,complete/artwork\111.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,TRUE,1169*1500,true color,188 kb
112,"ADRIAENSSEN, Alexander",still-life,"1646, oil on panel, 44 x 64 cm, private collection",https://www.wga.hu/art/a/adriaens/stillife.jpg,complete/artwork\112.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,TRUE,1094*746,true color,150 kb
113,"ADRIAENSSEN, Alexander",still-life with oysters,"1630s, oil on oak panel, 44 x 36 cm, národní galerie, prague",https://www.wga.hu/art/a/adriaens/stiloyst.jpg,complete/artwork\113.jpg,(1587-1661),Baroque,painter,https://www.wga.hu/html/a/adriaens/index.html,Antwerp,Flemish,TRUE,900*1065,true color,164 kb
114,ADRIANO FIORENTINO,giovanni gioviano pontano,"c. 1488, cast copper alloy, diameter 9 cm, national gallery of art, washington",https://www.wga.hu/art/a/adriano/pontano3.jpg,complete/artwork\114.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,TRUE,837*400,true color,56 kb
115,ADRIANO FIORENTINO,giovanni gioviano pontano,"1488-94, marble, 51 x 33 cm, metropolitan museum of art, new york",https://www.wga.hu/art/a/adriano/pontano2.jpg,complete/artwork\115.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,TRUE,903*1300,true color,207 kb
116,ADRIANO FIORENTINO,venus,"1490s, bronze, height 42 cm (with base), museum of art, philadelphia",https://www.wga.hu/art/a/adriano/venus.jpg,complete/artwork\116.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,TRUE,347*878,true color,23 kb
117,ADRIANO FIORENTINO,medal of ferdinand ii,"c. 1494, bronze, diameter 8 cm, national gallery of art, washington",https://www.wga.hu/art/a/adriano/medal.jpg,complete/artwork\117.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,TRUE,1057*522,true color,72 kb
118,ADRIANO FIORENTINO,"elector frederick iii of saxony, called frederick the wise","1498, brass, height 62 cm, staatliche kunstsammlungen, dresden",https://www.wga.hu/art/a/adriano/frederic.jpg,complete/artwork\118.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,TRUE,1244*1400,true color,193 kb
119,ADRIANO FIORENTINO,giovanni gioviano pontano,"1488-94, bronze, height 50 cm, museo di sant'agostino, genoa",https://www.wga.hu/art/a/adriano/pontano1.jpg,complete/artwork\119.jpg,(ca. 1455-1499),Early Renaissance,sculptor,https://www.wga.hu/html/a/adriano/index.html,Florence,Italian,TRUE,1257*1300,true color,190 kb
120,"AELST, Willem van",still-life,"1660s, oil on canvas, 64 x 53 cm, private collection",https://www.wga.hu/art/a/aelst/stillif.jpg,complete/artwork\120.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1000*1208,true color,150 kb
121,"AELST, Willem van",still-life of dead birds and hunting weapons,"1660, oil on canvas, 86,5 x 68 cm, staatliche museen, berlin",https://www.wga.hu/art/a/aelst/weapons.jpg,complete/artwork\121.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,830*1050,true color,137 kb
122,"AELST, Willem van",vase of flowers with pocket watch,"1656, oil on canvas, staatliche museen, kassel",https://www.wga.hu/art/a/aelst/vasewatc.jpg,complete/artwork\122.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,900*1090,true color,110 kb
123,"AELST, Willem van",still-life with fruit and a crystal vase,"c. 1650, oil on canvas, 77 x 102 cm, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/aelst/stilvase.jpg,complete/artwork\123.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1072*770,true color,109 kb
124,"AELST, Willem van",still-life with mouse and candle,"1647, oil on copper, 19 x 25 cm, private collection",https://www.wga.hu/art/a/aelst/stilmous.jpg,complete/artwork\124.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,909*700,true color,50 kb
125,"AELST, Willem van",still-life with peaches and plums,"1644, oil on panel, octagonal, 23 x 30 cm, private collection",https://www.wga.hu/art/a/aelst/stillpea.jpg,complete/artwork\125.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1294*1000,true color,119 kb
126,"AELST, Willem van","still-life with fruit, parrot, and nautilus pitcher","1653, oil on canvas, 77 x 102 cm, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/aelst/stillpar.jpg,complete/artwork\126.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1071*770,true color,107 kb
127,"AELST, Willem van",fruit still-life,"1677, oil on canvas, 58 x 47 cm, private collection",https://www.wga.hu/art/a/aelst/stilliff.jpg,complete/artwork\127.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,700*882,true color,102 kb
128,"AELST, Willem van",still-life with armour,"1635-41, black chalk on vellum, 110 x 155 m, fogg art museum, harvard university, cambridge",https://www.wga.hu/art/a/aelst/z_armour.jpg,complete/artwork\128.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,600*457,grayscale,29 kb
129,"AELST, Willem van",still-life with fruit,"1664, oil on canvas, 67 x 52 cm, museo thyssen-bornemisza, madrid",https://www.wga.hu/art/a/aelst/stillfru.jpg,complete/artwork\129.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,750*972,true color,107 kb
130,"AELST, Willem van",flower still-life,"1677, oil on canvas, 58 x 47 cm, private collection",https://www.wga.hu/art/a/aelst/stillife.jpg,complete/artwork\130.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,700*877,true color,92 kb
131,"AELST, Willem van",still-life with fruit and crystal vase,"1652, oil on canvas, 73 x 58 cm, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/aelst/still_fr.jpg,complete/artwork\131.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1053*1300,true color,175 kb
132,"AELST, Willem van",breakfast piece,"1671, oil on canvas, 49 x 41 cm, akademie der bildenden künste, vienna",https://www.wga.hu/art/a/aelst/breakfas.jpg,complete/artwork\132.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1000*1196,true color,104 kb
133,"AELST, Willem van",still-life with hunting equipment and dead birds,"1668, oil on canvas, 68 x 54 cm, staatliche kunsthalle, karlsruhe",https://www.wga.hu/art/a/aelst/deadbird.jpg,complete/artwork\133.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,830*1035,true color,152 kb
134,"AELST, Willem van",hunting still-life,"c. 1665, oil on canvas, 65,5 x 52,7 cm, private collection",https://www.wga.hu/art/a/aelst/hunting.jpg,complete/artwork\134.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,818*1080,true color,137 kb
135,"AELST, Willem van",hunting still-life (detail),"c. 1665, oil on canvas, private collection",https://www.wga.hu/art/a/aelst/hunting2.jpg,complete/artwork\135.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1046*824,true color,171 kb
136,"AELST, Willem van",still-life,"c. 1645, oil on panel, 41 x 32 cm, private collection",https://www.wga.hu/art/a/aelst/still_li.jpg,complete/artwork\136.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,732*900,true color,193 kb
137,"AELST, Willem van",still-life with a basket of fruit on a marble ledge,"1650, oil on canvas, 38 x 50 cm, private collection",https://www.wga.hu/art/a/aelst/stilbask.jpg,complete/artwork\137.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1306*1000,true color,145 kb
138,"AELST, Willem van",still-life,"1675, oil on canvas, 40 x 32 cm, private collection",https://www.wga.hu/art/a/aelst/stilflow.jpg,complete/artwork\138.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,858*1087,true color,67 kb
139,"AELST, Willem van",still-life with fruit,"1653, oil on canvas, 77 x 102 cm, galleria palatina (palazzo pitti), florence",https://www.wga.hu/art/a/aelst/stilfrui.jpg,complete/artwork\139.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,1025*770,true color,67 kb
140,"AELST, Willem van",still-life of fruit,"c. 1660, oil on canvas, 47 x 52 cm, private collection",https://www.wga.hu/art/a/aelst/stil_fru.jpg,complete/artwork\140.jpg,(1627-c. 1683),Baroque,painter,https://www.wga.hu/html/a/aelst/index.html,Delft,Dutch,TRUE,911*800,true color,111 kb
141,"AENVANCK, Theodoor",fruit,"1653, oil on panel, 63 x 80 cm, koninklijk museum voor schone kunsten, antwerp",https://www.wga.hu/art/a/aenvanck/fruit.jpg,complete/artwork\141.jpg,(1633-1690),Baroque,painter,https://www.wga.hu/html/a/aenvanck/index.html,Antwerp,Flemish,TRUE,1041*800,true color,109 kb
142,AERT VAN ORT,susanna and the elders,"1520-25, stained glass, diameter 24 cm, metropolitan museum of art, new york",https://www.wga.hu/art/a/aert/susanna.jpg,complete/artwork\142.jpg,(active 1490-1536),Northern Renaissance,glass,https://www.wga.hu/html/a/aert/index.html,Flanders,Flemish,TRUE,828*827,true color,134 kb
143,"AERTSEN, Pieter",left wing of a triptych with the adoration of the magi (reverse side),"c. 1560, oil on panel, 190 x 73 cm, rijksmuseum, amsterdam",https://www.wga.hu/art/a/aertsen/triptic3.jpg,complete/artwork\143.jpg,(1508-1575),Northern Renaissance,painter,https://www.wga.hu/html/a/aertsen/index.html,Amsterdam,Netherlandish,TRUE,377*1000,true color,73 kb
144,"AERTSEN, Pieter",left wing of a triptych with the adoration of the magi,"c. 1560, oil on panel, 190 x 73 cm, rijksmuseum, amsterdam",https://www.wga.hu/art/a/aertsen/triptic2.jpg,complete/artwork\144.jpg,(1508-1575),Northern Renaissance,painter,https://www.wga.hu/html/a/aertsen/index.html,Amsterdam,Netherlandish,TRUE,369*1000,true color,86 kb
145,"AERTSEN, Pieter",vendor of fowl,"1560s, oil on panel, 137 x 95 cm, the hermitage, st. petersburg",https://www.wga.hu/art/a/aertsen/vendor_f.jpg,complete/artwork\145.jpg,(1508-1575),Northern Renaissance,painter,https://www.wga.hu/html/a/aertsen/index.html,Amsterdam,Netherlandish,TRUE,760*1090,true color,137 kb
146,"AERTSEN, Pieter",vanitas still-life,"1552, oil on wood, 62 x 102 cm, kunsthistorisches museum, vienna",https://www.wga.hu/art/a/aertsen/stillife.jpg,complete/artwork\146.jpg,(1508-1575),Northern Renaissance,painter,https://www.wga.hu/html/a/aertsen/index.html,Amsterdam,Netherlandish,TRUE,1350*811,true color,246 kb
147,"AERTSEN, Pieter",peasant feast,"1550, oil on oak panel, 85 x 170 cm, kunsthistorisches museum, vienna",https://www.wga.hu/art/a/aertsen/peasant2.jpg,complete/artwork\147.jpg,(1508-1575),Northern Renaissance,painter,https://www.wga.hu/html/a/aertsen/index.html,Amsterdam,Netherlandish,TRUE,1700*842,true color,229 kb
148,"AERTSEN, Pieter",peasants meal,"after 1566, oil on oak, 71 x 109 cm, kunsthistorisches museum, vienna",https://www.wga.hu/art/a/aertsen/peasant1.jpg,complete/artwork\148.jpg,(1508-1575),Northern Renaissance,painter,https://www.wga.hu/html/a/aertsen/index.html,Amsterdam,Netherlandish,TRUE,1500*950,true color,207 kb
